clave_vuelo,aeropuerto,num_vuelo,iata_compania,aerolinea,destino_iata,destino_ciudad,salida_programada,salida_estimada,estado,estado_desc,terminal,puerta,mostrador,tipo_aeronave,detectado_en
PMI_1505_12/09/2026_13:40:00_FRA,PMI,1505,DE,Condor,FRA,FRANKFURT,2026-09-12 13:40:00,2026-09-12 13:40:00,SCH,SCH,N,C,603-607,A21N,2026-09-11 22:31:11.155166
PMI_8962_12/09/2026_13:40:00_FRA,PMI,8962,,,FRA,FRANKFURT,2026-09-12 13:40:00,2026-09-12 13:40:00,SCH,SCH,N,C,603-607,A21N,2026-09-11 22:31:11.155166
PMI_6967_12/09/2026_13:40:00_FRA,PMI,6967,EY,Etihad Airways,FRA,FRANKFURT,2026-09-12 13:40:00,2026-09-12 13:40:00,SCH,SCH,N,C,603-607,A21N,2026-09-11 22:31:11.155166
PMI_3949_12/09/2026_13:40:00_FRA,PMI,3949,EK,Emirates,FRA,FRANKFURT,2026-09-12 13:40:00,2026-09-12 13:40:00,SCH,SCH,N,C,603-607,A21N,2026-09-11 22:31:11.155166
PMI_9463_12/09/2026_13:45:00_TRD,PMI,9463,DY,Norwegian (NOZ),TRD,TRONDHEIM,2026-09-12 13:45:00,2026-09-12 13:45:00,SCH,SCH,N,C,523-526,738W,2026-09-11 22:31:11.155166
PMI_2897_12/09/2026_13:45:00_BCN,PMI,2897,FR,Ryanair,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 13:45:00,2026-09-12 13:45:00,SCH,SCH,N,C,203-218,738W,2026-09-11 22:31:11.155166
PMI_1695_12/09/2026_13:50:00_BSL,PMI,1695,DE,Condor,BSL,BASEL /MULHOUSE,2026-09-12 13:50:00,2026-09-12 13:50:00,SCH,SCH,N,C,603-607,A320,2026-09-11 22:31:11.155166
PMI_6657_12/09/2026_13:50:00_EDI,PMI,6657,FR,Ryanair,EDI,EDIMBURGO,2026-09-12 13:50:00,2026-09-12 13:50:00,SCH,SCH,N,A,203-218,B38M,2026-09-11 22:31:11.155166
PMI_2480_12/09/2026_13:50:00_MAH,PMI,2480,IB,Iberia,MAH,MENORCA,2026-09-12 13:50:00,2026-09-12 13:50:00,SCH,SCH,N,B,515-518,AT76,2026-09-11 22:31:11.155166
PMI_3907_12/09/2026_13:55:00_BCN,PMI,3907,VY,Vueling,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 13:55:00,2026-09-12 13:55:00,SCH,SCH,N,D,503-507,A32A,2026-09-11 22:31:11.155166
PMI_5396_12/09/2026_13:55:00_BCN,PMI,5396,LL,Level,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 13:55:00,2026-09-12 13:55:00,SCH,SCH,N,D,503-507,A32A,2026-09-11 22:31:11.155166
PMI_3572_12/09/2026_13:55:00_BCN,PMI,3572,QR,Qatar Airways,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 13:55:00,2026-09-12 13:55:00,SCH,SCH,N,D,503-507,A32A,2026-09-11 22:31:11.155166
PMI_5127_12/09/2026_13:55:00_BCN,PMI,5127,IB,Iberia,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 13:55:00,2026-09-12 13:55:00,SCH,SCH,N,D,503-507,A32A,2026-09-11 22:31:11.155166
PMI_5183_12/09/2026_13:55:00_FKB,PMI,5183,FR,Ryanair,FKB,BADEN BADEN-KARLSRUHE (FKB),2026-09-12 13:55:00,2026-09-12 13:55:00,SCH,SCH,N,C,203-218,738W,2026-09-11 22:31:11.155166
PMI_1797_12/09/2026_13:55:00_MUC,PMI,1797,LH,Lufthansa,MUC,MUNICH,2026-09-12 13:55:00,2026-09-12 13:55:00,SCH,SCH,N,D,323-333,A21N,2026-09-11 22:31:11.155166
PMI_7299_12/09/2026_14:00:00_LYS,PMI,7299,EC,easyJet,LYS,LYON,2026-09-12 14:00:00,2026-09-12 14:00:00,SCH,SCH,N,C,403-412,A32A,2026-09-11 22:31:11.155166
PMI_7293_12/09/2026_14:00:00_NCE,PMI,7293,EC,easyJet,NCE,NIZA /COTE D-AZUR,2026-09-12 14:00:00,2026-09-12 14:00:00,SCH,SCH,N,C,403-412,A320,2026-09-11 22:31:11.155166
PMI_5656_12/09/2026_14:00:00_BGY,PMI,5656,FR,Ryanair,BGY,MILAN/BERGAMO,2026-09-12 14:00:00,2026-09-12 14:00:00,SCH,SCH,N,C,203-218,B38M,2026-09-11 22:31:11.155166
PMI_828_12/09/2026_14:00:00_BOH,PMI,828,FR,Ryanair,BOH,BOURNEMOUTH,2026-09-12 14:00:00,2026-09-12 14:00:00,SCH,SCH,N,A,203-218,B38M,2026-09-11 22:31:11.155166
PMI_2258_12/09/2026_14:05:00_MLN,PMI,2258,IB,Iberia,MLN,MELILLA,2026-09-12 14:05:00,2026-09-12 14:05:00,SCH,SCH,N,B,515-518,AT76,2026-09-11 22:31:11.155166
PMI_5658_12/09/2026_14:05:00_MLN,PMI,5658,VY,Vueling,MLN,MELILLA,2026-09-12 14:05:00,2026-09-12 14:05:00,SCH,SCH,N,B,515-518,AT76,2026-09-11 22:31:11.155166
PMI_1203_12/09/2026_14:10:00_STN,PMI,1203,FR,Ryanair,STN,LONDRES /STANSTED,2026-09-12 14:10:00,2026-09-12 14:10:00,SCH,SCH,N,A,203-218,738W,2026-09-11 22:31:11.155166
PMI_101_12/09/2026_14:10:00_ZRH,PMI,101,CS,Chair Airlines AG,ZRH,ZURICH,2026-09-12 14:10:00,2026-09-12 14:10:00,SCH,SCH,N,D,531-534,A320,2026-09-11 22:31:11.155166
PMI_586_12/09/2026_14:15:00_CPH,PMI,586,SK,SAS Scandinavian Airlines,CPH,COPENHAGUE,2026-09-12 14:15:00,2026-09-12 14:15:00,SCH,SCH,N,C,416-418,A20N,2026-09-11 22:31:11.155166
PMI_2054_12/09/2026_14:15:00_MAD,PMI,2054,FR,Ryanair,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 14:15:00,2026-09-12 14:15:00,SCH,SCH,N,C,203-218,738W,2026-09-11 22:31:11.155166
PMI_716_12/09/2026_14:20:00_BVA,PMI,716,FR,Ryanair,BVA,PARIS /BEAUVAIS-TILLE,2026-09-12 14:20:00,2026-09-12 14:20:00,SCH,SCH,N,C,203-218,738W,2026-09-11 22:31:11.155166
PMI_2332_12/09/2026_14:20:00_LTN,PMI,2332,U2,easyJet UK,LTN,LONDRES /LUTON,2026-09-12 14:20:00,2026-09-12 14:20:00,SCH,SCH,N,A,403-412,A20N,2026-09-11 22:31:11.155166
PMI_589_12/09/2026_14:25:00_CGN,PMI,589,EW,Eurowings,CGN,KOELN/BONN,2026-09-12 14:25:00,2026-09-12 14:25:00,SCH,SCH,N,C,707-718,A32A,2026-09-11 22:31:11.155166
PMI_2149_12/09/2026_14:25:00_ZRH,PMI,2149,LX,Swiss International Airlines,ZRH,ZURICH,2026-09-12 14:25:00,2026-09-12 14:25:00,SCH,SCH,N,D,323-332,BCS3,2026-09-11 22:31:11.155166
PMI_9057_12/09/2026_14:30:00_OSL,PMI,9057,DY,Norwegian (NOZ),OSL,OSLO / GARDERMOEN,2026-09-12 14:30:00,2026-09-12 14:30:00,SCH,SCH,N,C,523-526,738W,2026-09-11 22:31:11.155166
PMI_217_12/09/2026_14:35:00_BER,PMI,217,FR,Ryanair,BER,BERLIN BRANDENBURG,2026-09-12 14:35:00,2026-09-12 14:35:00,SCH,SCH,N,C,203-218,A320,2026-09-11 22:31:11.155166
PMI_7585_12/09/2026_14:35:00_HAM,PMI,7585,EW,Eurowings,HAM,HAMBURGO,2026-09-12 14:35:00,2026-09-12 14:35:00,SCH,SCH,N,C,623-635,738W,2026-09-11 22:31:11.155166
PMI_9591_12/09/2026_14:35:00_LPL,PMI,9591,FR,Ryanair,LPL,LIVERPOOL,2026-09-12 14:35:00,2026-09-12 14:35:00,SCH,SCH,N,A,203-218,738W,2026-09-11 22:31:11.155166
PMI_622_12/09/2026_14:35:00_LUX,PMI,622,LG,Luxair,LUX,LUXEMBURGO,2026-09-12 14:35:00,2026-09-12 14:35:00,SCH,SCH,N,C,435-437,E295,2026-09-11 22:31:11.155166
PMI_6512_12/09/2026_14:40:00_EIN,PMI,6512,HV,Transavia,EIN,EINDHOVEN,2026-09-12 14:40:00,2026-09-12 14:40:00,SCH,SCH,N,C,529-530,738W,2026-09-11 22:31:11.155166
PMI_2581_12/09/2026_14:45:00_STR,PMI,2581,EW,Eurowings,STR,STUTTGART,2026-09-12 14:45:00,2026-09-12 14:45:00,SCH,SCH,N,C,623-635,A320,2026-09-11 22:31:11.155166
PMI_1525_12/09/2026_14:45:00_STR,PMI,1525,DE,Condor,STR,STUTTGART,2026-09-12 14:45:00,2026-09-12 14:45:00,SCH,SCH,N,C,603-609,A21N,2026-09-11 22:31:11.155166
PMI_6890_12/09/2026_14:45:00_MUC,PMI,6890,EW,Eurowings,MUC,MUNICH,2026-09-12 14:45:00,2026-09-12 14:45:00,SCH,SCH,N,C,707-718,A320,2026-09-11 22:31:11.155166
PMI_4409_12/09/2026_14:50:00_INN,PMI,4409,EW,Eurowings,INN,INNSBRUCK,2026-09-12 14:50:00,2026-09-12 14:50:00,SCH,SCH,N,C,707-718,A32A,2026-09-11 22:31:11.155166
PMI_471_12/09/2026_14:50:00_LHR,PMI,471,BA,British Airways,LHR,LONDRES / HEATHROW,2026-09-12 14:50:00,2026-09-12 14:50:00,SCH,SCH,N,A,512-514,A320,2026-09-11 22:31:11.155166
PMI_9583_12/09/2026_14:55:00_DUS,PMI,9583,EW,Eurowings,DUS,DUSSELDORF,2026-09-12 14:55:00,2026-09-12 14:55:00,SCH,SCH,N,C,623-635,A320,2026-09-11 22:31:11.155166
PMI_6804_12/09/2026_14:55:00_FKB,PMI,6804,EW,Eurowings,FKB,BADEN BADEN-KARLSRUHE (FKB),2026-09-12 14:55:00,2026-09-12 14:55:00,SCH,SCH,N,C,707-718,A320,2026-09-11 22:31:11.155166
PMI_2157_12/09/2026_14:55:00_ZRH,PMI,2157,LX,Swiss International Airlines,ZRH,ZURICH,2026-09-12 14:55:00,2026-09-12 14:55:00,SCH,SCH,N,D,323-332,BCS3,2026-09-11 22:31:11.155166
PMI_6850_12/09/2026_15:00:00_HAJ,PMI,6850,EW,Eurowings,HAJ,HANNOVER,2026-09-12 15:00:00,2026-09-12 15:00:00,SCH,SCH,N,C,736-738,A320,2026-09-11 22:31:11.155166
PMI_453_12/09/2026_15:00:00_NUE,PMI,453,FR,Ryanair,NUE,NUREMBERG,2026-09-12 15:00:00,2026-09-12 15:00:00,SCH,SCH,N,C,203-218,A320,2026-09-11 22:31:11.155166
PMI_2327_12/09/2026_15:05:00_LBA,PMI,2327,FR,Ryanair,LBA,LEEDS/BRADFORD,2026-09-12 15:05:00,2026-09-12 15:05:00,SCH,SCH,N,A,203-218,A320,2026-09-11 22:31:11.155166
PMI_587_12/09/2026_15:05:00_CGN,PMI,587,EW,Eurowings,CGN,KOELN/BONN,2026-09-12 15:05:00,2026-09-12 15:05:00,SCH,SCH,N,C,707-718,A320,2026-09-11 22:31:11.155166
PMI_3442_12/09/2026_15:10:00_MAN,PMI,3442,FR,Ryanair,MAN,MANCHESTER,2026-09-12 15:10:00,2026-09-12 15:10:00,SCH,SCH,N,A,203-218,738W,2026-09-11 22:31:11.155166
PMI_2506_12/09/2026_15:15:00_MAH,PMI,2506,IB,Iberia,MAH,MENORCA,2026-09-12 15:15:00,2026-09-12 15:15:00,SCH,SCH,N,B,515-518,AT76,2026-09-11 22:31:11.155166
PMI_1513_12/09/2026_15:15:00_MUC,PMI,1513,DE,Condor,MUC,MUNICH,2026-09-12 15:15:00,2026-09-12 15:15:00,SCH,SCH,N,C,603-609,A20N,2026-09-11 22:31:11.155166
PMI_426_12/09/2026_15:15:00_VIE,PMI,426,OS,Austrian Airlines,VIE,VIENA,2026-09-12 15:15:00,2026-09-12 15:15:00,SCH,SCH,N,D,323-332,A320,2026-09-11 22:31:11.155166
PMI_4099_12/09/2026_15:20:00_DTM,PMI,4099,EW,Eurowings,DTM,DORTMUND,2026-09-12 15:20:00,2026-09-12 15:20:00,SCH,SCH,N,C,707-718,A32A,2026-09-11 22:31:11.155166
PMI_2534_12/09/2026_15:20:00_IBZ,PMI,2534,IB,Iberia,IBZ,IBIZA,2026-09-12 15:20:00,2026-09-12 15:20:00,SCH,SCH,N,B,515-518,CRJX,2026-09-11 22:31:11.155166
PMI_7887_12/09/2026_15:20:00_MAH,PMI,7887,WT,Swiftair,MAH,MENORCA,2026-09-12 15:20:00,2026-09-12 15:20:00,SCH,SCH,N,B,438-438,AT75,2026-09-11 22:31:11.155166
PMI_2064_12/09/2026_15:20:00_MAH,PMI,2064,UX,Air Europa,MAH,MENORCA,2026-09-12 15:20:00,2026-09-12 15:20:00,SCH,SCH,N,B,438-438,AT75,2026-09-11 22:31:11.155166
PMI_2583_12/09/2026_15:20:00_STR,PMI,2583,EW,Eurowings,STR,STUTTGART,2026-09-12 15:20:00,2026-09-12 15:20:00,SCH,SCH,N,C,623-635,A320,2026-09-11 22:31:11.155166
PMI_6751_12/09/2026_15:30:00_OPO,PMI,6751,FR,Ryanair,OPO,OPORTO,2026-09-12 15:30:00,2026-09-12 15:30:00,SCH,SCH,N,C,203-218,B38M,2026-09-11 22:31:11.155166
PMI_5600_12/09/2026_15:30:00_ARN,PMI,5600,D8,Norwegian SWEDEN (NSZ),ARN,ESTOCOLMO /ARLANDA,2026-09-12 15:30:00,2026-09-12 15:30:00,SCH,SCH,N,C,523-526,738W,2026-09-11 22:31:11.155166
PMI_3864_12/09/2026_15:35:00_OVD,PMI,3864,VY,Vueling,OVD,ASTURIAS,2026-09-12 15:35:00,2026-09-12 15:35:00,SCH,SCH,N,D,503-511,A32A,2026-09-11 22:31:11.155166
PMI_5827_12/09/2026_15:35:00_OVD,PMI,5827,IB,Iberia,OVD,ASTURIAS,2026-09-12 15:35:00,2026-09-12 15:35:00,SCH,SCH,N,D,503-511,A32A,2026-09-11 22:31:11.155166
PMI_5987_12/09/2026_15:40:00_MME,PMI,5987,FR,Ryanair,MME,TEESSIDE INTERNATIONAL,2026-09-12 15:40:00,2026-09-12 15:40:00,SCH,SCH,N,A,203-218,738W,2026-09-11 22:31:11.155166
PMI_2585_12/09/2026_15:40:00_STR,PMI,2585,EW,Eurowings,STR,STUTTGART,2026-09-12 15:40:00,2026-09-12 15:40:00,SCH,SCH,N,C,623-635,A32A,2026-09-11 22:31:11.155166
PMI_6943_12/09/2026_15:45:00_ORY,PMI,6943,VY,Vueling,ORY,PARIS /ORLY,2026-09-12 15:45:00,2026-09-12 15:45:00,SCH,SCH,N,D,503-511,A320,2026-09-11 22:31:11.155166
PMI_3111_12/09/2026_15:45:00_BUD,PMI,3111,FR,Ryanair,BUD,BUDAPEST,2026-09-12 15:45:00,2026-09-12 15:45:00,SCH,SCH,N,C,203-218,B38M,2026-09-11 22:31:11.155166
PMI_5676_12/09/2026_15:45:00_ORY,PMI,5676,IB,Iberia,ORY,PARIS /ORLY,2026-09-12 15:45:00,2026-09-12 15:45:00,SCH,SCH,N,D,503-511,A320,2026-09-11 22:31:11.155166
PMI_3151_12/09/2026_15:45:00_AGP,PMI,3151,VY,Vueling,AGP,MALAGA-COSTA DEL SOL,2026-09-12 15:45:00,2026-09-12 15:45:00,SCH,SCH,N,D,503-511,A320,2026-09-11 22:31:11.155166
PMI_5735_12/09/2026_15:45:00_AGP,PMI,5735,IB,Iberia,AGP,MALAGA-COSTA DEL SOL,2026-09-12 15:45:00,2026-09-12 15:45:00,SCH,SCH,N,D,503-511,A320,2026-09-11 22:31:11.155166
PMI_7259_12/09/2026_15:50:00_EDI,PMI,7259,EC,easyJet,EDI,EDIMBURGO,2026-09-12 15:50:00,2026-09-12 15:50:00,SCH,SCH,N,A,403-412,A319,2026-09-11 22:31:11.155166
PMI_6192_12/09/2026_15:50:00_RTM,PMI,6192,HV,Transavia,RTM,ROTTERDAM,2026-09-12 15:50:00,2026-09-12 15:50:00,SCH,SCH,N,C,529-531,738W,2026-09-11 22:31:11.155166
PMI_448_12/09/2026_15:50:00_WAW,PMI,448,LO,LOT-Polskie Linie Lotnicze,WAW,VARSOVIA,2026-09-12 15:50:00,2026-09-12 15:50:00,SCH,SCH,N,C,336-338,B38M,2026-09-11 22:31:11.155166
PMI_2059_12/09/2026_15:55:00_BRQ,PMI,2059,QS,Smartwings Hungary,BRQ,BRNO  / TURANY,2026-09-12 15:55:00,2026-09-12 15:55:00,SCH,SCH,N,C,413-415,738W,2026-09-11 22:31:11.155166
PMI_5352_12/09/2026_15:55:00_LTN,PMI,5352,W9,Wizz Air,LTN,LONDRES /LUTON,2026-09-12 15:55:00,2026-09-12 15:55:00,SCH,SCH,N,A,617-618,A21N,2026-09-11 22:31:11.155166
PMI_8665_12/09/2026_16:00:00_CGN,PMI,8665,FR,Ryanair,CGN,KOELN/BONN,2026-09-12 16:00:00,2026-09-12 16:00:00,SCH,SCH,N,C,203-218,738W,2026-09-11 22:31:11.155166
PMI_6798_12/09/2026_16:05:00_SCN,PMI,6798,EW,Eurowings,SCN,SAARBRUCKEN,2026-09-12 16:05:00,2026-09-12 16:05:00,SCH,SCH,N,C,707-718,A320,2026-09-11 22:31:11.155166
PMI_5522_12/09/2026_16:05:00_BCN,PMI,5522,IB,Iberia,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 16:05:00,2026-09-12 16:05:00,SCH,SCH,N,D,503-509,A32A,2026-09-11 22:31:11.155166
PMI_1159_12/09/2026_16:05:00_FRA,PMI,1159,LH,Lufthansa,FRA,FRANKFURT,2026-09-12 16:05:00,2026-09-12 16:05:00,SCH,SCH,N,D,323-332,A20N,2026-09-11 22:31:11.155166
PMI_3676_12/09/2026_16:05:00_BCN,PMI,3676,QR,Qatar Airways,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 16:05:00,2026-09-12 16:05:00,SCH,SCH,N,D,503-509,A32A,2026-09-11 22:31:11.155166
PMI_3925_12/09/2026_16:05:00_BCN,PMI,3925,VY,Vueling,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 16:05:00,2026-09-12 16:05:00,SCH,SCH,N,D,503-509,A32A,2026-09-11 22:31:11.155166
PMI_5414_12/09/2026_16:05:00_BCN,PMI,5414,LL,Level,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-12 16:05:00,2026-09-12 16:05:00,SCH,SCH,N,D,503-509,A32A,2026-09-11 22:31:11.155166
PMI_227_12/09/2026_16:10:00_BER,PMI,227,FR,Ryanair,BER,BERLIN BRANDENBURG,2026-09-12 16:10:00,2026-09-12 16:10:00,SCH,SCH,N,C,203-218,B38M,2026-09-11 22:31:11.155166
PMI_3939_12/09/2026_16:10:00_BIO,PMI,3939,VY,Vueling,BIO,BILBAO,2026-09-12 16:10:00,2026-09-12 16:10:00,SCH,SCH,N,D,503-507,A32A,2026-09-11 22:31:11.155166
PMI_5838_12/09/2026_16:10:00_BIO,PMI,5838,IB,Iberia,BIO,BILBAO,2026-09-12 16:10:00,2026-09-12 16:10:00,SCH,SCH,N,D,503-507,A32A,2026-09-11 22:31:11.155166
PMI_5849_12/09/2026_16:15:00_VLC,PMI,5849,IB,Iberia,VLC,VALENCIA,2026-09-12 16:15:00,2026-09-12 16:15:00,SCH,SCH,N,D,503-507,A320,2026-09-11 22:31:11.155166
PMI_5873_12/09/2026_16:15:00_GRX,PMI,5873,IB,Iberia,GRX,GRANADA-JAÉN F.G.L.,2026-09-12 16:15:00,2026-09-12 16:15:00,SCH,SCH,N,D,503-507,A320,2026-09-11 22:31:11.155166
PMI_3952_12/09/2026_16:15:00_VLC,PMI,3952,VY,Vueling,VLC,VALENCIA,2026-09-12 16:15:00,2026-09-12 16:15:00,SCH,SCH,N,D,503-507,A320,2026-09-11 22:31:11.155166
PMI_4105_12/09/2026_16:15:00_DUS,PMI,4105,XQ,Sunexpress,DUS,DUSSELDORF,2026-09-12 16:15:00,2026-09-12 16:15:00,SCH,SCH,N,C,623-635,A319,2026-09-11 22:31:11.155166
PMI_9585_12/09/2026_16:15:00_DUS,PMI,9585,EW,Eurowings,DUS,DUSSELDORF,2026-09-12 16:15:00,2026-09-12 16:15:00,SCH,SCH,N,C,623-635,A319,2026-09-11 22:31:11.155166
PMI_3931_12/09/2026_16:15:00_GRX,PMI,3931,VY,Vueling,GRX,GRANADA-JAÉN F.G.L.,2026-09-12 16:15:00,2026-09-12 16:15:00,SCH,SCH,N,D,503-507,A320,2026-09-11 22:31:11.155166
PMI_7513_12/09/2026_16:20:00_ORK,PMI,7513,FR,Ryanair,ORK,CORK,2026-09-12 16:20:00,2026-09-12 16:20:00,SCH,SCH,N,A,203-218,B38M,2026-09-11 22:31:11.155166
PMI_1664_12/09/2026_16:20:00_MAD,PMI,1664,I2,Iberia Express,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 16:20:00,2026-09-12 16:20:00,SCH,SCH,N,D,515-518,A32A,2026-09-11 22:31:11.155166
PMI_1665_12/09/2026_16:20:00_MAD,PMI,1665,LA,LATAM Airlines,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 16:20:00,2026-09-12 16:20:00,SCH,SCH,N,D,515-518,A32A,2026-09-11 22:31:11.155166
PMI_8042_12/09/2026_16:20:00_MAD,PMI,8042,QR,Qatar Airways,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 16:20:00,2026-09-12 16:20:00,SCH,SCH,N,D,515-518,A32A,2026-09-11 22:31:11.155166
PMI_5275_12/09/2026_16:20:00_MAD,PMI,5275,VY,Vueling,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 16:20:00,2026-09-12 16:20:00,SCH,SCH,N,D,515-518,A32A,2026-09-11 22:31:11.155166
PMI_6190_12/09/2026_16:20:00_MAD,PMI,6190,AV,Avianca,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 16:20:00,2026-09-12 16:20:00,SCH,SCH,N,D,515-518,A32A,2026-09-11 22:31:11.155166
PMI_8726_12/09/2026_16:20:00_MAD,PMI,8726,AA,American Airlines,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 16:20:00,2026-09-12 16:20:00,SCH,SCH,N,D,515-518,A32A,2026-09-11 22:31:11.155166
PMI_7170_12/09/2026_16:20:00_MAD,PMI,7170,BA,British Airways,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 16:20:00,2026-09-12 16:20:00,SCH,SCH,N,D,515-518,A32A,2026-09-11 22:31:11.155166
PMI_9496_12/09/2026_16:25:00_NRN,PMI,9496,FR,Ryanair,NRN,DUSSELDORF /WEEZE,2026-09-12 16:25:00,2026-09-12 16:25:00,SCH,SCH,N,C,203-218,B38M,2026-09-11 22:31:11.155166
PMI_370_12/09/2026_16:25:00_HHN,PMI,370,FR,Ryanair,HHN,FRANKFURT /HAHN,2026-09-12 16:25:00,2026-09-12 16:25:00,SCH,SCH,N,C,203-218,738W,2026-09-11 22:31:11.155166
PMI_5618_12/09/2026_16:30:00_BLL,PMI,5618,D8,Norwegian SWEDEN (NSZ),BLL,BILLUND,2026-09-12 16:30:00,2026-09-12 16:30:00,SCH,SCH,N,C,523-526,738W,2026-09-11 22:31:11.155166
PMI_1499_12/09/2026_16:30:00_FRA,PMI,1499,DE,Condor,FRA,FRANKFURT,2026-09-12 16:30:00,2026-09-12 16:30:00,SCH,SCH,N,C,603-609,A32A,2026-09-11 22:31:11.155166
PMI_8968_12/09/2026_16:30:00_FRA,PMI,8968,,,FRA,FRANKFURT,2026-09-12 16:30:00,2026-09-12 16:30:00,SCH,SCH,N,C,603-609,A32A,2026-09-11 22:31:11.155166
PMI_5604_12/09/2026_16:30:00_GOT,PMI,5604,D8,Norwegian SWEDEN (NSZ),GOT,GOTEMBURGO,2026-09-12 16:30:00,2026-09-12 16:30:00,SCH,SCH,N,C,523-526,738W,2026-09-11 22:31:11.155166
PMI_2518_12/09/2026_16:30:00_IBZ,PMI,2518,IB,Iberia,IBZ,IBIZA,2026-09-12 16:30:00,2026-09-12 16:30:00,SCH,SCH,N,B,515-518,AT76,2026-09-11 22:31:11.155166
PMI_5182_12/09/2026_16:35:00_EIN,PMI,5182,HV,Transavia,EIN,EINDHOVEN,2026-09-12 16:35:00,2026-09-12 16:35:00,SCH,SCH,N,C,529-530,A21N,2026-09-11 22:31:11.155166
PMI_2980_12/09/2026_16:40:00_NTE,PMI,2980,VY,Vueling,NTE,NANTES-ATLANTIQUE,2026-09-12 16:40:00,2026-09-12 16:40:00,SCH,SCH,N,D,503-507,A32A,2026-09-11 22:31:11.155166
PMI_7373_12/09/2026_16:40:00_VLC,PMI,7373,FR,Ryanair,VLC,VALENCIA,2026-09-12 16:40:00,2026-09-12 16:40:00,SCH,SCH,N,C,203-218,738W,2026-09-11 22:31:11.155166
PMI_6032_12/09/2026_16:40:00_EMA,PMI,6032,FR,Ryanair,EMA,EAST MIDLANDS,2026-09-12 16:40:00,2026-09-12 16:40:00,SCH,SCH,N,A,203-218,B38M,2026-09-11 22:31:11.155166
PMI_2526_12/09/2026_16:40:00_IBZ,PMI,2526,IB,Iberia,IBZ,IBIZA,2026-09-12 16:40:00,2026-09-12 16:40:00,SCH,SCH,N,B,515-518,CRJX,2026-09-11 22:31:11.155166
PMI_6066_12/09/2026_16:45:00_MAD,PMI,6066,UX,Air Europa,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 16:45:00,2026-09-12 16:45:00,SCH,SCH,N,D,423-426,738W,2026-09-11 22:31:11.155166
PMI_4325_12/09/2026_16:45:00_MAD,PMI,4325,EY,Etihad Airways,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 16:45:00,2026-09-12 16:45:00,SCH,SCH,N,D,423-426,738W,2026-09-11 22:31:11.155166
PMI_3319_12/09/2026_16:45:00_MAD,PMI,3319,KL,KLM,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 16:45:00,2026-09-12 16:45:00,SCH,SCH,N,D,423-426,738W,2026-09-11 22:31:11.155166
PMI_6969_12/09/2026_16:45:00_MAD,PMI,6969,AD,Azul Linhas Aéreas Brasileiras S/A,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 16:45:00,2026-09-12 16:45:00,SCH,SCH,N,D,423-426,738W,2026-09-11 22:31:11.155166
PMI_4794_12/09/2026_16:45:00_MAD,PMI,4794,AF,Air France,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-12 16:45:00,2026-09-12 16:45:00,SCH,SCH,N,D,423-426,738W,2026-09-11 22:31:11.155166
PMI_3982_12/09/2026_16:50:00_SCQ,PMI,3982,VY,Vueling,SCQ,SANTIAGO-ROSALÍA DE CASTRO,2026-09-12 16:50:00,2026-09-12 16:50:00,SCH,SCH,N,D,503-507,A320,2026-09-11 22:31:11.155166
PMI_5166_12/09/2026_16:50:00_TIA,PMI,5166,W4,Wizz Air Malta (WMT),TIA,TIRANA,2026-09-12 16:50:00,2026-09-12 16:50:00,SCH,SCH,N,A,617-618,A21N,2026-09-11 22:31:11.155166
PMI_5864_12/09/2026_16:50:00_SCQ,PMI,5864,IB,Iberia,SCQ,SANTIAGO-ROSALÍA DE CASTRO,2026-09-12 16:50:00,2026-09-12 16:50:00,SCH,SCH,N,D,503-507,A320,2026-09-11 22:31:11.155166
PMI_2475_12/09/2026_16:50:00_MRS,PMI,2475,V7,Volotea,MRS,MARSELLA,2026-09-12 16:50:00,2026-09-12 16:50:00,SCH,SCH,N,D,527-528,A320,2026-09-11 22:31:11.155166
